traffic_flow,share,speed,GRU_attention_traffic_flow_pred,GRU_attention_share_pred,GRU_attention_speed_pred
351.0,0.0473,68.3,276.4501647949219,0.03640919178724289,67.98204803466797
362.0,0.0719,62.6,315.8294372558594,0.04253536835312843,68.00066375732422
353.0,0.0473,65.4,373.1295166015625,0.056046295911073685,65.62169647216797
326.0,0.0432,66.5,363.8646545410156,0.05318067967891693,66.02161407470703
310.0,0.0413,67.9,347.94927978515625,0.04972608759999275,66.43217468261719
324.0,0.0439,67.2,332.5167236328125,0.04639723151922226,66.90513610839844
405.0,0.0545,68.1,330.1876525878906,0.04607774317264557,66.94863891601562
296.0,0.0403,68.4,365.8216247558594,0.051007576286792755,67.13336944580078
403.0,0.0537,68.3,342.79058837890625,0.04660133272409439,67.52054595947266
421.0,0.0574,67.8,371.3688049316406,0.05083346366882324,67.54212951660156
365.0,0.0488,68.3,394.199951171875,0.0546765960752964,67.29202270507812
375.0,0.0495,68.5,384.2855529785156,0.05246351286768913,67.56686401367188
381.0,0.0506,68.4,380.81951904296875,0.05162004753947258,67.71282196044922
392.0,0.0552,66.7,381.5927734375,0.05170881003141403,67.72908020019531
433.0,0.0587,67.2,389.395263671875,0.05417129024863243,67.1573486328125
371.0,0.0491,68.0,404.2196960449219,0.057183776050806046,66.828857421875
334.0,0.045,67.8,390.92584228515625,0.05410755053162575,67.24415588378906
330.0,0.0466,66.5,371.25164794921875,0.05050455033779144,67.4998550415039
424.0,0.0573,67.2,358.658935546875,0.04924910515546799,67.22372436523438
355.0,0.049,67.0,385.5798034667969,0.05413327366113663,66.93269348144531
390.0,0.0526,67.1,376.2828674316406,0.05247075483202934,66.99633026123047
411.0,0.0571,66.8,381.1642761230469,0.05341301113367081,66.92431640625
425.0,0.0573,67.2,393.0358581542969,0.05595501512289047,66.63079833984375
389.0,0.0518,68.1,401.5167541503906,0.057475317269563675,66.55545806884766
377.0,0.0503,68.2,394.013671875,0.05527108535170555,66.98600769042969
387.0,0.052099999999999994,68.4,386.1249694824219,0.05338122695684433,67.27738952636719
423.0,0.0565,68.1,385.493896484375,0.05299794301390648,67.42204284667969
311.0,0.0433,67.1,397.2946472167969,0.05529751628637314,67.24610900878906
385.0,0.053099999999999994,66.9,370.04437255859375,0.050495512783527374,67.42743682861328
367.0,0.0489,68.2,376.47882080078125,0.05230582132935524,67.11544799804688
461.0,0.0621,68.5,371.8796691894531,0.050995636731386185,67.3814697265625
388.0,0.0547,66.4,403.8818664550781,0.05673700198531151,67.1157455444336
387.0,0.0543,66.6,399.2690734863281,0.05679837986826897,66.74813842773438
388.0,0.0515,67.9,393.800048828125,0.05615372210741043,66.64142608642578
405.0,0.0561,67.3,387.5382995605469,0.05436665564775467,66.98919677734375
407.0,0.0549,67.9,392.8379821777344,0.05565337836742401,66.82351684570312
402.0,0.0559,67.5,394.4860534667969,0.05567125603556633,66.93907165527344
444.0,0.0611,67.4,395.7140197753906,0.05604682117700577,66.86907196044922
383.0,0.053099999999999994,67.4,408.4446716308594,0.05898096412420273,66.52731323242188
462.0,0.0691,65.4,397.59832763671875,0.05659607797861099,66.76854705810547
424.0,0.0576,66.5,419.53759765625,0.06358613073825836,65.42333984375
459.0,0.0636,67.0,412.8796081542969,0.061709024012088776,65.71856689453125
337.0,0.0454,67.8,419.9518737792969,0.06328867375850677,65.61543273925781
413.0,0.0558,68.1,391.89801025390625,0.055868010967969894,66.69261169433594
410.0,0.0562,68.0,395.7757568359375,0.05622024089097977,66.86790466308594
357.0,0.0502,67.5,398.2964172363281,0.05658084154129028,66.90374755859375
437.0,0.0624,66.2,384.6582946777344,0.05383490398526192,67.09453582763672
385.0,0.0534,67.4,403.0142822265625,0.05891856923699379,66.2444076538086
458.0,0.0635,67.8,394.05194091796875,0.05655099079012871,66.59356689453125
324.0,0.0446,68.2,410.97509765625,0.06006765365600586,66.34908294677734
311.0,0.0433,68.3,383.2909240722656,0.0533578097820282,67.2027587890625
328.0,0.0437,69.3,360.1823425292969,0.04851790890097618,67.66690063476562
340.0,0.0482,68.4,349.12860107421875,0.04605604335665703,68.03652954101562
310.0,0.0428,68.0,350.38043212890625,0.04654942825436592,67.96920013427734
236.0,0.0331,68.2,338.1891784667969,0.04465603455901146,67.957763671875
268.0,0.0373,68.3,305.74786376953125,0.039112869650125504,68.1156005859375
301.0,0.0423,68.1,294.9137878417969,0.037688665091991425,68.11125946044922
313.0,0.0429,68.3,302.3201599121094,0.03938319534063339,68.02610778808594
336.0,0.0465,68.3,310.88140869140625,0.040918949991464615,68.0125732421875
314.0,0.0427,67.6,326.1214904785156,0.04345673695206642,67.966552734375
226.0,0.0311,67.1,323.78643798828125,0.04331815242767334,67.83595275878906
268.0,0.0357,67.9,289.12591552734375,0.0378304123878479,67.81214141845703
260.0,0.035,67.7,281.003662109375,0.03678980469703674,67.81353759765625
230.0,0.0311,67.8,273.63018798828125,0.03591780737042427,67.76768493652344
235.0,0.031,68.1,257.9314270019531,0.03354014456272125,67.7723617553711
268.0,0.0359,68.6,249.7836151123047,0.03237008675932884,67.81942749023438
243.0,0.0332,67.6,259.23114013671875,0.03397800400853157,67.92822265625
244.0,0.0334,68.1,254.14976501464844,0.03346690163016319,67.83537292480469
217.0,0.028700000000000003,67.6,251.4607696533203,0.033160075545310974,67.84639739990234
229.0,0.03,68.7,237.79676818847656,0.031151343137025833,67.79602813720703
233.0,0.0312,68.4,234.9136962890625,0.030665183439850807,67.91520690917969
227.0,0.031,68.0,235.09571838378906,0.0308231133967638,67.95496368408203
221.0,0.0298,67.6,232.7609100341797,0.030669482424855232,67.92082977294922
236.0,0.0377,64.7,227.99078369140625,0.030180763453245163,67.84033203125
238.0,0.0316,66.4,234.24594116210938,0.032645661383867264,67.18146514892578
210.0,0.0279,67.3,233.16900634765625,0.03264394775032997,67.0793685913086
195.0,0.0259,67.7,221.88485717773438,0.03066691756248474,67.15736389160156
166.0,0.0225,68.4,210.03907775878906,0.028618112206459045,67.26409912109375
168.0,0.0212,69.0,194.24227905273438,0.025858575478196144,67.42215728759766
208.0,0.0274,68.3,185.5646209716797,0.024272721260786057,67.62010192871094
195.0,0.0259,68.7,194.27590942382812,0.025832368060946465,67.72452545166016
186.0,0.0242,68.3,195.00552368164062,0.025954347103834152,67.82908630371094
152.0,0.0201,68.0,191.04917907714844,0.025394584983587265,67.86141967773438
188.0,0.024799999999999996,68.5,176.43466186523438,0.02309553697705269,67.85271453857422
168.0,0.0228,67.2,180.93948364257812,0.023935044184327126,67.93031311035156
179.0,0.024,66.5,174.67800903320312,0.023194758221507072,67.83729553222656
175.0,0.023299999999999998,67.7,173.6871337890625,0.02344319596886635,67.68883514404297
176.0,0.023299999999999998,68.1,172.88758850097656,0.023415876552462578,67.7010498046875
166.0,0.0225,67.7,173.19142150878906,0.02350652404129505,67.75105285644531
122.00000000000001,0.0162,68.0,169.37222290039062,0.02300659567117691,67.73712158203125
174.0,0.022599999999999995,68.2,152.4681396484375,0.020259058102965355,67.73521423339844
212.0,0.0278,68.2,159.88467407226562,0.02152838557958603,67.82730102539062
167.0,0.0215,68.4,179.5156707763672,0.024815665557980537,67.9281005859375
185.0,0.023800000000000005,68.9,173.8960418701172,0.023928483948111534,67.93521881103516
143.0,0.0188,68.1,177.9583740234375,0.024558333680033684,68.01570129394531
114.0,0.015200000000000002,67.8,164.5122528076172,0.022498659789562225,67.95503997802734
164.0,0.0211,67.8,146.6072540283203,0.019707627594470978,67.87891387939453
151.0,0.0198,68.2,152.15048217773438,0.0207123514264822,67.91606140136719
195.0,0.024799999999999996,67.8,151.72036743164062,0.02069278433918953,67.9483642578125
122.00000000000001,0.015200000000000002,68.1,166.84861755371094,0.023268433287739754,67.99808502197266
158.0,0.0205,68.2,150.38487243652344,0.020688746124505997,67.93182373046875
132.0,0.018,67.8,152.9374237060547,0.021149592474102974,67.96634674072266
130.0,0.017300000000000003,67.7,145.24661254882812,0.020026089623570442,67.91390991210938
159.0,0.02,68.6,139.4679412841797,0.019192015752196312,67.87895965576172
126.0,0.0164,68.6,146.89723205566406,0.020347867161035538,67.99468994140625
99.0,0.012200000000000003,68.5,140.59780883789062,0.01935802958905697,68.00360107421875
103.0,0.0125,68.6,127.91287994384766,0.017363782972097397,67.96646118164062
112.0,0.013299999999999996,67.9,121.2735595703125,0.016289830207824707,67.9841079711914
93.99999999999997,0.0121,68.7,118.08366394042969,0.015798969194293022,67.99493408203125
93.0,0.0132,67.6,112.56272888183594,0.014924361370503902,68.01569366455078
80.0,0.011000000000000003,67.9,106.63932800292969,0.014053626917302608,67.97637939453125
82.0,0.011099999999999999,67.8,99.34576416015625,0.012948640622198582,67.94064331054688
63.0,0.0076999999999999985,67.3,94.755126953125,0.012256382964551449,67.92877960205078
71.0,0.0092,67.7,85.0015869140625,0.010778768919408321,67.84678649902344
85.0,0.011600000000000003,67.8,81.56159973144531,0.010255915112793446,67.84573364257812
78.0,0.0127,64.8,83.19178771972656,0.01052596140652895,67.8997573852539
67.0,0.008400000000000005,66.7,77.47367858886719,0.009872366674244404,67.7369155883789
67.0,0.007900000000000004,67.1,72.84938049316406,0.00927239004522562,67.67420959472656
63.99999999999997,0.007900000000000004,67.2,70.26237487792969,0.008943903259932995,67.6528549194336
55.0,0.006199999999999997,66.7,67.84651184082031,0.008638228289783001,67.63396453857422
56.00000000000003,0.006600000000000002,68.3,62.64918518066406,0.007919169031083584,67.56707763671875
43.0,0.0051,68.1,62.429962158203125,0.007923751138150692,67.60072326660156
62.0,0.0075,66.8,58.56089782714844,0.00738014979287982,67.5779800415039
52.0,0.006499999999999999,68.2,57.85148620605469,0.00728411553427577,67.57557678222656
50.0,0.005699999999999997,68.7,57.513214111328125,0.007270846050232649,67.59943389892578
42.0,0.005400000000000002,68.7,57.599700927734375,0.007306251209229231,67.6390151977539
47.0,0.005999999999999998,68.2,55.90849304199219,0.007074627559632063,67.64910125732422
45.99999999999997,0.005600000000000001,67.8,54.80335998535156,0.006902407389134169,67.66226959228516
37.0,0.004900000000000002,67.9,52.99681091308594,0.006629947107285261,67.65723419189453
42.0,0.004900000000000002,67.2,50.08796691894531,0.006209998857229948,67.6327133178711
25.0,0.0032000000000000015,67.6,47.79742431640625,0.00585780618712306,67.61114501953125
34.00000000000003,0.004499999999999997,67.4,43.46830749511719,0.005224138032644987,67.5609359741211
34.00000000000003,0.0040999999999999995,67.7,41.94598388671875,0.004967119079083204,67.55469512939453
41.0,0.0127,58.6,41.25834655761719,0.004842251073569059,67.56306457519531
21.99999999999997,0.002899999999999993,64.4,35.19537353515625,0.004322349559515715,67.26907348632812
34.00000000000003,0.004400000000000001,65.4,29.250307083129883,0.0034890356473624706,67.1593246459961
28.00000000000003,0.0032000000000000015,66.0,28.65397834777832,0.0034193131141364574,67.1368179321289
25.0,0.0030000000000000027,68.0,27.756059646606445,0.003274965565651655,67.12699890136719
29.0,0.0040999999999999995,67.8,29.549165725708008,0.0035805176012218,67.16024017333984
33.0,0.004299999999999998,67.1,31.215456008911133,0.0038273739628493786,67.19564819335938
13.0,0.001899999999999999,67.6,31.96556282043457,0.003899387549608946,67.21875
30.0,0.003500000000000003,68.2,29.805452346801758,0.0034820842556655407,67.22089385986328
27.0,0.0032999999999999974,67.5,32.14787292480469,0.003805990796536207,67.26919555664062
38.00000000000003,0.004499999999999997,66.6,32.266265869140625,0.0037196162156760693,67.2979965209961
39.00000000000003,0.006400000000000003,65.0,33.12701416015625,0.0037581096403300762,67.32295989990234
23.0,0.0030000000000000027,67.5,32.359527587890625,0.0035429145209491253,67.30885314941406
15.0,0.001899999999999999,67.9,32.19989013671875,0.0034568305127322674,67.32469177246094
34.00000000000003,0.004400000000000001,67.7,31.522645950317383,0.003236036282032728,67.34728240966797
27.0,0.0034000000000000002,68.3,33.98524475097656,0.0035796049050986767,67.38826751708984
15.999999999999972,0.001800000000000003,69.1,35.51512145996094,0.0037696021609008312,67.42704010009766
21.99999999999997,0.002700000000000008,69.1,36.18505859375,0.0037986445240676403,67.46713256835938
20.00000000000003,0.002600000000000005,69.8,37.7657470703125,0.003968521486967802,67.51713562011719
27.0,0.0032000000000000015,67.7,39.83201599121094,0.004244394134730101,67.5739974975586
31.0,0.003599999999999999,68.3,39.17170715332031,0.003913744818419218,67.60733795166016
32.00000000000003,0.010000000000000005,61.0,40.50343322753906,0.00401316536590457,67.6509780883789
31.0,0.003799999999999998,64.8,35.18849182128906,0.0029870416037738323,67.53115844726562
32.00000000000003,0.004700000000000003,69.0,33.504302978515625,0.002538766246289015,67.51333618164062
44.00000000000003,0.0049999999999999975,66.1,38.0592041015625,0.003478127997368574,67.54489135742188
30.0,0.0040000000000000036,68.3,39.377288818359375,0.0037114019505679607,67.5482406616211
42.0,0.005299999999999999,68.3,41.23527526855469,0.004075034987181425,67.57278442382812
41.0,0.004700000000000003,68.8,44.722625732421875,0.00477002514526248,67.608642578125
55.0,0.007300000000000001,68.8,47.93328857421875,0.0054061259143054485,67.65189361572266
58.99999999999997,0.007300000000000001,68.7,53.17939758300781,0.006428103428333998,67.7158432006836
63.99999999999997,0.0076999999999999985,68.5,57.784454345703125,0.007311950903385878,67.78003692626953
65.0,0.007800000000000001,69.0,62.120330810546875,0.008137340657413006,67.84223937988281
63.99999999999997,0.007800000000000001,68.7,66.62644958496094,0.008974152617156506,67.91703033447266
81.0,0.009500000000000001,69.6,69.46878051757812,0.009519369341433048,67.96503448486328
60.0,0.007300000000000001,70.1,76.9542236328125,0.010771582834422588,68.10723114013672
87.00000000000003,0.011299999999999994,70.1,78.97401428222656,0.01117303129285574,68.16078186035156
90.0,0.011600000000000003,69.2,86.70518493652344,0.01236355397850275,68.32654571533203
79.0,0.010099999999999998,70.1,91.50982666015625,0.01313526276499033,68.41958618164062
114.0,0.0142,69.9,94.30607604980469,0.01361024659126997,68.48922729492188
125.0,0.0159,69.4,104.70858764648438,0.015083990059792995,68.71096801757812
146.0,0.0183,69.5,114.46820068359375,0.016492953523993492,68.8936538696289
155.0,0.0203,69.4,127.76124572753906,0.01835431344807148,69.13106536865234
209.0,0.026000000000000002,69.3,140.250244140625,0.0201261006295681,69.31488037109375
180.0,0.023100000000000002,69.5,167.6540069580078,0.023754317313432693,69.69044494628906
180.0,0.022000000000000002,70.1,176.04298400878906,0.025034984573721886,69.70275115966797
170.0,0.0224,70.0,182.5276641845703,0.025972241535782814,69.71883392333984
169.0,0.0213,69.3,184.63546752929688,0.026389043778181076,69.6626968383789
179.0,0.023100000000000002,70.0,184.7713623046875,0.026602867990732193,69.54757690429688
207.0,0.026299999999999997,69.9,190.4704132080078,0.02736036479473114,69.55628204345703
228.0,0.0299,70.5,204.928955078125,0.029177892953157425,69.63107299804688
199.0,0.025200000000000004,70.5,224.51742553710938,0.03151170536875725,69.7525863647461
193.0,0.025200000000000004,69.5,224.01046752929688,0.031468287110328674,69.69436645507812
224.0,0.0294,69.7,220.70945739746094,0.031288258731365204,69.5197525024414
231.0,0.031,69.2,232.30755615234375,0.03283803537487984,69.4744873046875
225.0,0.030100000000000002,69.1,242.56907653808594,0.03431807830929756,69.35005187988281
301.0,0.04,69.0,245.71234130859375,0.034907806664705276,69.19361877441406
279.0,0.0365,69.7,286.33453369140625,0.03999326378107071,69.15043640136719
284.0,0.0363,70.1,297.5969543457031,0.04115568473935127,69.13421630859375
267.0,0.0347,70.0,305.2724609375,0.041832335293293,69.15692901611328
265.0,0.0344,70.3,301.91064453125,0.04135735332965851,69.1114730834961
298.0,0.0398,69.7,299.0372009277344,0.04088623449206352,69.10820770263672
290.0,0.039,69.5,314.25555419921875,0.04271741956472397,69.05693817138672
265.0,0.0353,69.7,318.84149169921875,0.043250665068626404,68.97731018066406
349.0,0.0464,69.6,308.865478515625,0.04198396950960159,68.92153930664062
407.0,0.0541,70.2,345.2724304199219,0.046087220311164856,68.98992919921875
410.0,0.0571,69.3,393.67205810546875,0.050942908972501755,69.20368957519531
462.0,0.0645,68.2,419.1370849609375,0.05419595539569855,69.00968170166016
498.0,0.0699,68.2,446.31689453125,0.059779852628707886,68.20369720458984
545.0,0.0754,68.4,464.2215270996094,0.06507568806409836,67.28451538085938
521.0,0.0707,69.3,477.2879333496094,0.0708237886428833,66.17045593261719
520.0,0.073,67.9,477.7084045410156,0.0705353319644928,66.33280181884766
487.0,0.0681,67.1,478.9725341796875,0.07307835668325424,65.6219711303711
528.0,0.0759,66.0,474.0430603027344,0.07267045974731445,65.46138763427734
536.0,0.0769,65.2,477.0153503417969,0.07792497426271439,64.01344299316406
367.0,0.0499,66.4,476.9294128417969,0.08228877186775208,62.722740173339844
376.0,0.0515,66.1,453.1469421386719,0.06956437230110168,65.2645034790039
340.0,0.0461,66.7,435.1164245605469,0.0641951933503151,66.05500030517578
371.0,0.0752,60.9,412.1421203613281,0.05849960818886757,66.77033996582031
409.0,0.0561,63.8,429.85906982421875,0.07018442451953888,63.56792449951172
390.0,0.0543,64.6,418.657958984375,0.06621994078159332,64.21900177001953
